,var_name,var_label,timepoint,subject,n_observed,data_source,gr_section,gr_qnumber,reporter,var_comp,questionnaire,questionnaire_ref,constructs,var_type,orig_file,n_total,n_missing,descriptives
8809,A1300432,GR1032 A13-4 Broken bone (A1300432),2 y,,1694,GR1032,A,,mother,item,,,,factor,GR1032-A11-14_01072012,9901,8207,"{'No': 1661, 'Yes, did not go to the doctor': 0, 'Yes, went to the doctor': 2, 'Yes, went to the hospital': 31}"
8810,A1300532,GR1032 A13-5 Brain damage (including concussion) (A1300532),2 y,,1700,GR1032,A,,mother,item,,,,factor,GR1032-A11-14_01072012,9901,8201,"{'No': 1666, 'Yes, did not go to the doctor': 7, 'Yes, went to the doctor': 14, 'Yes, went to the hospital': 13}"
8811,A1300632,GR1032 A13-6 Internal damage (A1300632),2 y,,1685,GR1032,A,,mother,item,,,,factor,GR1032-A11-14_01072012,9901,8216,"{'No': 1680, 'Yes, did not go to the doctor': 0, 'Yes, went to the doctor': 1, 'Yes, went to the hospital': 4}"
8812,A1300732,GR1032 A13-7 Poisoning (A1300732),2 y,,1687,GR1032,A,,mother,item,,,,factor,GR1032-A11-14_01072012,9901,8214,"{'No': 1676, 'Yes, did not go to the doctor': 3, 'Yes, went to the doctor': 4, 'Yes, went to the hospital': 4}"
8813,A1400132,GR1032 A14-1 Does your child still have complaints or scars resulting from the accident now? (A1400132),2 y,,2728,GR1032,A,,mother,item,,,,factor,GR1032-A11-14_01072012,9901,7173,"{'No': 2385, 'Yes': 343}"
8814,A1500132,GR1032 A15-1 How often had your child contact with the GP the past year (A1500132),2 y,,5290,GR1032,A,,mother,item,,,,factor,GR1032-A15_01072012,9901,4611,"{'Never': 800, 'Once': 1423, '2 or 3 times': 2120, '4 or 5 times': 620, 'More than 5 times': 327}"
8815,A1500232,GR1032 A15-2 How often had your child contact with one or more specialists the past year? (A1500232),2 y,,5158,GR1032,A,,mother,item,,,,factor,GR1032-A15_01072012,9901,4743,"{'Never': 3646, 'Once': 776, '2 or 3 times': 485, '4 or 5 times': 125, 'More than 5 times': 126}"
8816,A1500332,GR1032 A15-3 How often had your child gone into the hospital the past year? (A1500332),2 y,,5117,GR1032,A,,mother,item,,,,factor,GR1032-A15_01072012,9901,4784,"{'Never': 4610, 'Once': 432, '2 or 3 times': 66, '4 or 5 times': 3, 'More than 5 times': 6}"
8817,A0300132,GR1032 A3-1 How would you describe your childs health at the moment in comparison with the situation a year ago? (A0300132),2 y,,5283,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4618,"{'Much better than one year ago': 829, 'A little bit better than one year ago': 868, 'About the same now as one year ago': 3464, 'A little worse now than one year ago': 110, 'A lot worse than one year ago': 12}"
8818,A0400132,GR1032 A4-1 Influenza in the past year (A0400132),2 y,,5238,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4663,"{'Not as far as I know': 2231, 'Yes, did not go to the doctor': 1825, 'Yes, went to the doctor': 1144, 'Yes, went to the hospital': 38}"
8819,A0400232,GR1032 A4-2 Inflammation of the ear in the past year (A0400232),2 y,,5168,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4733,"{'Not as far as I know': 3668, 'Yes, did not go to the doctor': 218, 'Yes, went to the doctor': 1131, 'Yes, went to the hospital': 151}"
8820,A0400332,GR1032 A4-3 Inflammation of the throat in the past year (A0400332),2 y,,5190,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4711,"{'Not as far as I know': 4295, 'Yes, did not go to the doctor': 221, 'Yes, went to the doctor': 641, 'Yes, went to the hospital': 33}"
8821,A0400432,GR1032 A4-4 Bronchitis in the past year (A0400432),2 y,,5187,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4714,"{'Not as far as I know': 4637, 'Yes, did not go to the doctor': 91, 'Yes, went to the doctor': 411, 'Yes, went to the hospital': 48}"
8822,A0400532,GR1032 A4-5 Pneumonia in the past year (A0400532),2 y,,5178,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4723,"{'Not as far as I know': 5046, 'Yes, did not go to the doctor': 8, 'Yes, went to the doctor': 68, 'Yes, went to the hospital': 56}"
8823,A0400632,GR1032 A4-6 Bronchiolitis (RS infection for example) in the past year (A0400632),2 y,,5191,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4710,"{'Not as far as I know': 5065, 'Yes, did not go to the doctor': 26, 'Yes, went to the doctor': 64, 'Yes, went to the hospital': 36}"
8824,A0400732,GR1032 A4-7 Meningitis in the past year (A0400732),2 y,,5195,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4706,"{'Not as far as I know': 5184, 'Yes, did not go to the doctor': 8, 'Yes, went to the doctor': 0, 'Yes, went to the hospital': 3}"
8825,A0400832,GR1032 A4-8 Infections of the blood or blood poisining (sepsis) in the past year (A0400832),2 y,,5202,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4699,"{'Not as far as I know': 5187, 'Yes, did not go to the doctor': 8, 'Yes, went to the doctor': 0, 'Yes, went to the hospital': 7}"
8826,A0400932,GR1032 A4-9 Granludal fever (Epstein Barr infection) in the past year (A0400932),2 y,,5180,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4721,"{'Not as far as I know': 5141, 'Yes, did not go to the doctor': 27, 'Yes, went to the doctor': 8, 'Yes, went to the hospital': 4}"
8827,A0401032,"GR1032 A4-10 Gastrointestinal infections, gastroenteritis and/or diarrhoea in the past year (A0401032)",2 y,,5180,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4721,"{'Not as far as I know': 2940, 'Yes, did not go to the doctor': 1609, 'Yes, went to the doctor': 562, 'Yes, went to the hospital': 69}"
8828,A0401132,GR1032 A4-11 Contstipation in the past year (A0401132),2 y,,5189,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4712,"{'Not as far as I know': 4559, 'Yes, did not go to the doctor': 443, 'Yes, went to the doctor': 155, 'Yes, went to the hospital': 32}"
8829,A0401232,GR1032 A4-12 False croup in the past year (A0401232),2 y,,5191,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4710,"{'Not as far as I know': 4959, 'Yes, did not go to the doctor': 78, 'Yes, went to the doctor': 126, 'Yes, went to the hospital': 28}"
8830,A0401332,GR1032 A4-13 Whooping cough in the past year (A0401332),2 y,,5188,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4713,"{'Not as far as I know': 5031, 'Yes, did not go to the doctor': 62, 'Yes, went to the doctor': 93, 'Yes, went to the hospital': 2}"
8831,A0401432,GR1032 A4-14 Chicken pox in the past year (A0401432),2 y,,5198,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4703,"{'Not as far as I know': 3870, 'Yes, did not go to the doctor': 938, 'Yes, went to the doctor': 383, 'Yes, went to the hospital': 7}"
8832,A0401532,GR1032 A4-15 Infection of the urinary tract or bladder in the past year (A0401532),2 y,,5192,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4709,"{'Not as far as I know': 5082, 'Yes, did not go to the doctor': 18, 'Yes, went to the doctor': 65, 'Yes, went to the hospital': 27}"
8833,A0401632,GR1032 A4-16 Impetigo in the past year (A0401632),2 y,,5190,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4711,"{'Not as far as I know': 4999, 'Yes, did not go to the doctor': 33, 'Yes, went to the doctor': 151, 'Yes, went to the hospital': 7}"
8834,A0401732,GR1032 A4-17 Water warts (mollusca contagiosa) in the past year (A0401732),2 y,,5196,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4705,"{'Not as far as I know': 4902, 'Yes, did not go to the doctor': 181, 'Yes, went to the doctor': 109, 'Yes, went to the hospital': 4}"
8835,A0401832,GR1032 A4-18 Other skin infections in the past year (A0401832),2 y,,5172,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4729,"{'Not as far as I know': 4605, 'Yes, did not go to the doctor': 156, 'Yes, went to the doctor': 379, 'Yes, went to the hospital': 32}"
8836,A0401932,GR1032 A4-19 Eye infection in the past year (A0401932),2 y,,5182,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4719,"{'Not as far as I know': 3996, 'Yes, did not go to the doctor': 458, 'Yes, went to the doctor': 707, 'Yes, went to the hospital': 21}"
8837,A0402032,GR1032 A4-20 Eczema in the past year (A0402032),2 y,,5189,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4712,"{'Not as far as I know': 3951, 'Yes, did not go to the doctor': 519, 'Yes, went to the doctor': 645, 'Yes, went to the hospital': 74}"
8838,A0402132,GR1032 A4-21 Feverish convulsion in the past year (A0402132),2 y,,5186,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4715,"{'Not as far as I know': 5013, 'Yes, did not go to the doctor': 48, 'Yes, went to the doctor': 68, 'Yes, went to the hospital': 57}"
8839,A0402232,GR1032 A4-22 Inflammation of the joints in the past year (A0402232),2 y,,5200,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4701,"{'Not as far as I know': 5180, 'Yes, did not go to the doctor': 7, 'Yes, went to the doctor': 5, 'Yes, went to the hospital': 8}"
8840,A0402332,GR1032 A4-23 Periods of stopping breathing suddenly in the past year (A0402332),2 y,,5197,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4704,"{'Not as far as I know': 5143, 'Yes, did not go to the doctor': 27, 'Yes, went to the doctor': 13, 'Yes, went to the hospital': 14}"
8841,A0402432,GR1032 A4-24 Eplileptic attacks in the past year (A0402432),2 y,,5200,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4701,"{'Not as far as I know': 5189, 'Yes, did not go to the doctor': 6, 'Yes, went to the doctor': 0, 'Yes, went to the hospital': 5}"
8842,A0402532,GR1032 A4-25 Other disorders in the past year (A0402532),2 y,,5127,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4774,"{'Not as far as I know': 4800, 'Yes, did not go to the doctor': 58, 'Yes, went to the doctor': 180, 'Yes, went to the hospital': 89}"
8843,A0500132,GR1032 A5-1 Congenital heart condition diagnosed by a doctor (A0500132),2 y,,5321,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4580,"{'No': 5274, 'Yes': 47}"
8844,A0500232,GR1032 A5-2 Anaemia diagnosed by a doctor (A0500232),2 y,,5315,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4586,"{'No': 5257, 'Yes': 58}"
8845,A0500332,GR1032 A5-3 Hearing problems diagnosed by a doctor (A0500332),2 y,,5308,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4593,"{'No': 5238, 'Yes': 70}"
8846,A0500432,GR1032 A5-4 Retarted mental development diagnosed by a doctor (A0500432),2 y,,5289,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4612,"{'No': 5274, 'Yes': 15}"
8847,A0500532,"GR1032 A5-5 Chronic sickness, other diagnosed by a doctor (A0500532)",2 y,,4503,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,5398,"{'No': 4369, 'Yes': 134}"
8848,a0500732,GR1032 a5-7 a0500732 = cleaned A0500632 Chronic disease other (a0500732),2 y,,0,GR1032,A,,mother,item,,,,character,GR1032-A3-7_01072012,9901,9901,"{'Min.': 9901, '1st Qu.': 'character'}"
8849,A0600132,GR1032 A6-1 Antibiotics or penicllin during the past year given (A0600132),2 y,,5270,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4631,"{'No': 2845, 'Yes, 1-2 periods of illness': 2053, 'Yes, 3-4 periods of illness': 288, 'Yes, 5 or more periods of illness': 84}"
8850,A0600232,GR1032 A6-2 Laxatives during the past year given (A0600232),2 y,,5169,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4732,"{'No': 4953, 'Yes, 1-2 periods of illness': 160, 'Yes, 3-4 periods of illness': 21, 'Yes, 5 or more periods of illness': 35}"
8851,A0600332,GR1032 A6-3 Other medicines or mixtures on prescription during the past year given (A0600332),2 y,,5182,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4719,"{'No': 3306, 'Yes, 1-2 periods of illness': 1575, 'Yes, 3-4 periods of illness': 189, 'Yes, 5 or more periods of illness': 112}"
8852,A0700132,GR1032 A7-1 Removal of the adenoids undergone (A0700132),2 y,,5322,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4579,"{'No': 5094, 'Yes': 228}"
8853,A0700232,GR1032 A7-2 Removal of the tonsils undergone (A0700232),2 y,,5322,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4579,"{'No': 5281, 'Yes': 41}"
8854,A0700332,GR1032 A7-3 Inserting tubes in the ears to aerate the middle ear undergone (A0700332),2 y,,5323,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4578,"{'No': 5126, 'Yes': 197}"
8855,A0700432,GR1032 A7-4 Operation for a groin rupture undergone (A0700432),2 y,,5320,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4581,"{'No': 5283, 'Yes': 37}"
8856,A0700532,GR1032 A7-5 Operation for undescended testicles undergone (A0700532),2 y,,5319,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4582,"{'No': 5302, 'Yes': 17}"
8857,A0700632,GR1032 A7-6 Other operations undergone (A0700632),2 y,,5268,GR1032,A,,mother,item,,,,factor,GR1032-A3-7_01072012,9901,4633,"{'No': 5128, 'Yes': 140}"
8858,A0800132,GR1032 A8-1 How often does your child usually have a bowel movement? (A0800132),2 y,,5292,GR1032,A,,mother,item,,,,factor,GR1032-A8-9_01072012,9901,4609,"{'More than 3 times per day': 130, '3 times per day': 530, '1 or 2 times per day': 4290, 'Once every 2 or 3 days': 305, 'Less than once every 3 days': 37}"
8859,A0900132,GR1032 A9-1 A bowel movement twice or less per week for at least 2 weeks during the past year (A0900132),2 y,,5310,GR1032,A,,mother,item,,,,factor,GR1032-A8-9_01072012,9901,4591,"{'No': 5072, 'Yes': 238}"
8860,A0900232,GR1032 A9-2 Predominantly hard faeces for at least 2 weeks during the past year (A0900232),2 y,,5314,GR1032,A,,mother,item,,,,factor,GR1032-A8-9_01072012,9901,4587,"{'No': 4758, 'Yes': 556}"
8861,A0900332,"GR1032 A9-3 Constipation, diagnosed by a doctor for at least 2 weeks during the past year (A0900332)",2 y,,5298,GR1032,A,,mother,item,,,,factor,GR1032-A8-9_01072012,9901,4603,"{'No': 5169, 'Yes': 129}"
8862,B0100132,GR1032 B1-1 Has your child had fever during the past year? (B0100132),2 y,,5284,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,4617,"{'No, go to section C': 892, 'Yes': 4392}"
8863,B0200132,GR1032 B2-1 Fever accompanied by coughing the past year (B0200132),2 y,,4292,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5609,"{'Never': 1539, 'Yes, 1 or 2 times': 2294, 'Yes, 3 or 4 times': 365, 'Yes, 5 or more times': 94}"
8864,B0200232,GR1032 B2-2 Fever accompanied by runny or blocked nose the past year (B0200232),2 y,,4295,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5606,"{'Never': 1033, 'Yes, 1 or 2 times': 2616, 'Yes, 3 or 4 times': 505, 'Yes, 5 or more times': 141}"
8865,B0200332,GR1032 B2-3 Fever accompanied by coughing and runny or blocked nose the past year (B0200332),2 y,,4329,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5572,"{'Never': 1304, 'Yes, 1 or 2 times': 2463, 'Yes, 3 or 4 times': 440, 'Yes, 5 or more times': 122}"
8866,B0200432,GR1032 B2-4 Fever accompanied by earached the past year (B0200432),2 y,,4330,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5571,"{'Never': 2808, 'Yes, 1 or 2 times': 1297, 'Yes, 3 or 4 times': 165, 'Yes, 5 or more times': 60}"
8867,B0200532,GR1032 B2-5 Fever accompanied by a rash the past year (B0200532),2 y,,4316,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5585,"{'Never': 3628, 'Yes, 1 or 2 times': 649, 'Yes, 3 or 4 times': 28, 'Yes, 5 or more times': 11}"
8868,B0200632,GR1032 B2-6 Fever accompanied by vomiting or diarrhoea the past year (B0200632),2 y,,4373,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5528,"{'Never': 2598, 'Yes, 1 or 2 times': 1644, 'Yes, 3 or 4 times': 105, 'Yes, 5 or more times': 26}"
8869,B0200732,GR1032 B2-7 Fever accompanied by convulsions the past year (B0200732),2 y,,4331,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5570,"{'Never': 4173, 'Yes, 1 or 2 times': 143, 'Yes, 3 or 4 times': 11, 'Yes, 5 or more times': 4}"
8870,B0200832,GR1032 B2-8 Fever accompanied by pain in the joints the past year (B0200832),2 y,,4305,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5596,"{'Never': 4216, 'Yes, 1 or 2 times': 84, 'Yes, 3 or 4 times': 3, 'Yes, 5 or more times': 2}"
8871,B0200932,GR1032 B2-9 Fever without any other symptoms the past year (B0200932),2 y,,4314,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5587,"{'Never': 2913, 'Yes, 1 or 2 times': 1295, 'Yes, 3 or 4 times': 88, 'Yes, 5 or more times': 18}"
8872,B0201032,GR1032 B2-10 Fever accompanied by other symptoms the past year (B0201032),2 y,,4283,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5618,"{'Never': 3829, 'Yes, 1 or 2 times': 407, 'Yes, 3 or 4 times': 36, 'Yes, 5 or more times': 11}"
8873,B0300132,GR1032 B3-1 Been to the doctor with fever accompanied by couhing (B0300132),2 y,,4359,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5542,"{'Never been to the doctor': 3036, 'Yes, to the doctor 1 or 2 times': 1162, 'Yes, been to the doctor 3 or 4 times': 130, 'Yes, been to the doctor 5 or more times': 31}"
8874,B0300232,GR1032 B3-2 Been to the doctor with fever accompanied by runny or blocked nose (B0300232),2 y,,4330,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5571,"{'Never been to the doctor': 3343, 'Yes, to the doctor 1 or 2 times': 846, 'Yes, been to the doctor 3 or 4 times': 112, 'Yes, been to the doctor 5 or more times': 29}"
8875,B0300332,GR1032 B3-3 Been to the doctor with fever accompanied by coughing and running or blocked nose (B0300332),2 y,,4375,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5526,"{'Never been to the doctor': 2840, 'Yes, to the doctor 1 or 2 times': 1353, 'Yes, been to the doctor 3 or 4 times': 151, 'Yes, been to the doctor 5 or more times': 31}"
8876,B0300432,GR1032 B3-4 Been to the doctor with fever accompanied by earache (B0300432),2 y,,4310,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5591,"{'Never been to the doctor': 3048, 'Yes, to the doctor 1 or 2 times': 1069, 'Yes, been to the doctor 3 or 4 times': 155, 'Yes, been to the doctor 5 or more times': 38}"
8877,B0300532,GR1032 B3-5 Been to the doctor with fever accompanied by a rash (B0300532),2 y,,4278,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5623,"{'Never been to the doctor': 3914, 'Yes, to the doctor 1 or 2 times': 344, 'Yes, been to the doctor 3 or 4 times': 14, 'Yes, been to the doctor 5 or more times': 6}"
8878,B0300632,GR1032 B3-6 Been to the doctor with fever accompanied by vomiting or diarrhoea (B0300632),2 y,,4311,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5590,"{'Never been to the doctor': 3606, 'Yes, to the doctor 1 or 2 times': 656, 'Yes, been to the doctor 3 or 4 times': 43, 'Yes, been to the doctor 5 or more times': 6}"
8879,B0300732,GR1032 B3-7 Been to the doctor with fever accompanied by convulsions (B0300732),2 y,,4254,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5647,"{'Never been to the doctor': 4139, 'Yes, to the doctor 1 or 2 times': 103, 'Yes, been to the doctor 3 or 4 times': 8, 'Yes, been to the doctor 5 or more times': 4}"
8880,B0300832,GR1032 B3-8 Been to the doctor with fever accompanied by pain in the joints (B0300832),2 y,,4255,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5646,"{'Never been to the doctor': 4221, 'Yes, to the doctor 1 or 2 times': 29, 'Yes, been to the doctor 3 or 4 times': 2, 'Yes, been to the doctor 5 or more times': 3}"
8881,B0300932,GR1032 B3-9 Been to the doctor with fever without any other symptoms (B0300932),2 y,,4279,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5622,"{'Never been to the doctor': 4103, 'Yes, to the doctor 1 or 2 times': 170, 'Yes, been to the doctor 3 or 4 times': 1, 'Yes, been to the doctor 5 or more times': 5}"
8882,B0301032,GR1032 B3-10 Been to the doctor with fever accompanied by other symptoms (B0301032),2 y,,4253,GR1032,B,,mother,item,,,,factor,GR1032-B1-3_01072012,9901,5648,"{'Never been to the doctor': 4005, 'Yes, to the doctor 1 or 2 times': 226, 'Yes, been to the doctor 3 or 4 times': 14, 'Yes, been to the doctor 5 or more times': 8}"
8883,C0100132,GR1032 C1-1 Has your child had problems with a wheezing during the last year? (C0100132),2 y,,5303,GR1032,C,,mother,item,,,,factor,GR1032-C1-12_01072012,9901,4598,"{'No, go to question 2': 4253, 'Yes': 1050}"
8884,C0100232,GR1032 C1-2 How many times has your child had a wheezing chest in the past year? (C0100232),2 y,,1050,GR1032,C,,mother,item,,,,factor,GR1032-C1-12_01072012,9901,8851,"{'1-3': 861, '4-12': 157, 'More than 12': 32}"
